,TEAM,PTS_1H,PTS,HOME,EFG_PCT_RANK_LAST50,FTA_RATE_RANK_LAST50,TOV_PCT_RANK_LAST50,OREB_PCT_RANK_LAST50,OPP_EFG_PCT_RANK_LAST50,OPP_FTA_RATE_RANK_LAST50,OPP_TOV_PCT_RANK_LAST50,OPP_OREB_PCT_RANK_LAST50,PTS_1H_AVG,PTS_AVG
713,TOR,67.0,124.0,30.0,17.0,15.0,10.0,16.0,4.0,12.0,9.0,12.0,56.66,115.14
714,DET,55.0,113.0,0.0,22.0,16.0,28.0,17.0,5.0,30.0,20.0,9.0,54.7,113.32
715,HOU,59.0,136.0,30.0,28.0,9.0,11.0,10.0,27.0,29.0,28.0,7.0,55.1,113.58
716,IND,56.0,122.0,0.0,1.0,26.0,13.0,19.0,6.0,10.0,30.0,8.0,61.52,123.16
717,MIL,62.0,113.0,30.0,3.0,6.0,5.0,27.0,26.0,28.0,8.0,27.0,60.62,122.5
718,CHA,49.0,93.0,0.0,27.0,30.0,21.0,25.0,7.0,19.0,26.0,14.0,51.4,107.36
719,DEN,49.0,111.0,30.0,14.0,23.0,8.0,6.0,29.0,13.0,12.0,16.0,58.4,114.44
720,POR,47.0,88.0,0.0,30.0,17.0,27.0,5.0,9.0,11.0,23.0,22.0,54.2,108.44
721,PHX,55.0,109.0,30.0,6.0,1.0,25.0,11.0,25.0,25.0,4.0,28.0,61.28,118.14
722,DAL,55.0,90.0,0.0,11.0,14.0,3.0,26.0,22.0,5.0,27.0,17.0,60.56,118.42
723,UTA,62.0,127.0,30.0,16.0,12.0,30.0,1.0,19.0,15.0,15.0,26.0,58.38,118.72
724,MIA,58.0,104.0,0.0,21.0,8.0,14.0,24.0,8.0,8.0,18.0,24.0,56.54,110.88
725,LAC,59.0,121.0,30.0,9.0,11.0,12.0,15.0,12.0,6.0,11.0,2.0,58.24,117.38
726,ATL,70.0,130.0,0.0,20.0,10.0,9.0,4.0,23.0,22.0,13.0,30.0,61.8,121.14
727,WAS,58.0,126.0,30.0,23.0,28.0,17.0,30.0,30.0,9.0,14.0,20.0,57.12,114.22
728,LAL,57.0,109.0,0.0,8.0,5.0,18.0,29.0,11.0,14.0,5.0,4.0,60.78,118.28
729,NOP,74.0,129.0,30.0,12.0,7.0,15.0,8.0,15.0,1.0,22.0,13.0,59.9,117.24
730,BKN,56.0,108.0,0.0,25.0,27.0,6.0,13.0,3.0,23.0,1.0,29.0,55.16,112.6
731,OKC,59.0,124.0,30.0,2.0,18.0,2.0,28.0,13.0,16.0,25.0,19.0,60.36,122.08
732,BOS,65.0,134.0,0.0,4.0,22.0,4.0,20.0,21.0,7.0,21.0,18.0,62.5,120.5
733,SAS,53.0,101.0,30.0,26.0,29.0,23.0,22.0,2.0,2.0,29.0,11.0,55.66,111.76
734,SAC,70.0,123.0,0.0,5.0,24.0,16.0,21.0,16.0,17.0,2.0,23.0,60.02,119.1
735,MEM,58.0,92.0,30.0,29.0,21.0,24.0,23.0,24.0,21.0,16.0,1.0,52.46,106.66
736,ORL,58.0,107.0,0.0,18.0,2.0,26.0,7.0,9.0,11.0,23.0,22.0,55.8,112.06
737,PHX,67.0,112.0,30.0,6.0,1.0,25.0,11.0,18.0,27.0,3.0,6.0,61.28,118.14
738,MIA,53.0,109.0,0.0,21.0,8.0,14.0,24.0,22.0,5.0,27.0,17.0,56.54,110.88
739,UTA,54.0,117.0,30.0,16.0,12.0,30.0,1.0,12.0,6.0,11.0,2.0,58.38,118.72
740,TOR,44.0,127.0,0.0,17.0,15.0,10.0,16.0,27.0,29.0,28.0,7.0,56.66,115.14
741,DET,52.0,129.0,30.0,22.0,16.0,28.0,17.0,28.0,3.0,17.0,21.0,54.7,113.32
742,NYK,62.0,126.0,0.0,15.0,13.0,19.0,2.0,26.0,28.0,8.0,27.0,57.4,115.74
743,IND,64.0,140.0,30.0,1.0,26.0,13.0,19.0,17.0,4.0,19.0,3.0,61.52,123.16
744,PHI,48.0,92.0,0.0,24.0,3.0,1.0,9.0,20.0,18.0,7.0,15.0,59.44,117.22
745,CHI,56.0,105.0,30.0,19.0,20.0,7.0,14.0,10.0,26.0,6.0,25.0,53.38,112.54
746,LAL,57.0,106.0,0.0,8.0,5.0,18.0,29.0,1.0,20.0,10.0,5.0,60.78,118.28
747,MIN,61.0,108.0,30.0,7.0,4.0,29.0,18.0,15.0,1.0,22.0,13.0,57.5,114.3
748,DAL,63.0,132.0,0.0,11.0,14.0,3.0,26.0,14.0,24.0,24.0,10.0,60.56,118.42
749,GSW,54.0,122.0,30.0,13.0,25.0,22.0,3.0,19.0,15.0,15.0,26.0,58.62,120.14
750,NYK,44.0,108.0,0.0,15.0,13.0,19.0,2.0,18.0,27.0,3.0,6.0,57.4,115.74
751,ORL,55.0,117.0,30.0,18.0,2.0,26.0,7.0,17.0,4.0,19.0,3.0,55.8,112.06
752,BKN,53.0,104.0,0.0,25.0,27.0,6.0,13.0,23.0,22.0,13.0,30.0,55.16,112.6
753,WAS,54.0,110.0,30.0,23.0,28.0,17.0,30.0,13.0,16.0,25.0,19.0,57.12,114.22
754,SAC,53.0,117.0,0.0,5.0,24.0,16.0,21.0,30.0,9.0,14.0,20.0,60.02,119.1
755,ATL,71.0,110.0,30.0,20.0,10.0,9.0,4.0,24.0,21.0,16.0,1.0,61.8,121.14
756,TOR,53.0,118.0,0.0,17.0,15.0,10.0,16.0,2.0,2.0,29.0,11.0,56.66,115.14
757,BOS,68.0,120.0,30.0,4.0,22.0,4.0,20.0,28.0,3.0,17.0,21.0,62.5,120.5
758,MIL,52.0,119.0,0.0,3.0,6.0,5.0,27.0,4.0,12.0,9.0,12.0,60.62,122.5
759,CLE,59.0,111.0,30.0,10.0,19.0,20.0,12.0,6.0,10.0,30.0,8.0,58.5,115.54
760,PHI,62.0,131.0,0.0,24.0,3.0,1.0,9.0,5.0,30.0,20.0,9.0,59.44,117.22
761,HOU,63.0,127.0,30.0,28.0,9.0,11.0,10.0,10.0,26.0,6.0,25.0,55.1,113.58
762,OKC,54.0,119.0,0.0,2.0,18.0,2.0,28.0,7.0,19.0,26.0,14.0,60.36,122.08
763,DEN,48.0,93.0,30.0,14.0,23.0,8.0,6.0,3.0,23.0,1.0,29.0,58.4,114.44
764,CHA,58.0,119.0,0.0,27.0,30.0,21.0,25.0,9.0,11.0,23.0,22.0,51.4,107.36
765,PHX,68.0,133.0,30.0,6.0,1.0,25.0,11.0,29.0,13.0,12.0,16.0,61.28,118.14
766,SAS,56.0,128.0,0.0,26.0,29.0,23.0,22.0,25.0,25.0,4.0,28.0,55.66,111.76
767,POR,71.0,134.0,30.0,30.0,17.0,27.0,5.0,21.0,7.0,21.0,18.0,54.2,108.44
768,MEM,54.0,106.0,0.0,29.0,21.0,24.0,23.0,8.0,8.0,18.0,24.0,52.46,106.66
769,LAC,59.0,117.0,30.0,9.0,11.0,12.0,15.0,16.0,17.0,2.0,23.0,58.24,117.38
770,DET,66.0,122.0,0.0,22.0,16.0,28.0,17.0,2.0,2.0,29.0,11.0,54.7,113.32
771,BOS,47.0,128.0,30.0,4.0,22.0,4.0,20.0,27.0,29.0,28.0,7.0,62.5,120.5
772,IND,63.0,120.0,0.0,1.0,26.0,13.0,19.0,20.0,18.0,7.0,15.0,61.52,123.16
773,CHI,52.0,104.0,30.0,19.0,20.0,7.0,14.0,26.0,28.0,8.0,27.0,53.38,112.54
774,DAL,56.0,110.0,0.0,11.0,14.0,3.0,26.0,1.0,20.0,10.0,5.0,60.56,118.42
775,MIN,61.0,118.0,30.0,7.0,4.0,29.0,18.0,19.0,15.0,15.0,26.0,57.5,114.3
776,UTA,51.0,105.0,0.0,16.0,12.0,30.0,1.0,11.0,14.0,5.0,4.0,58.38,118.72
777,NOP,59.0,112.0,30.0,12.0,7.0,15.0,8.0,22.0,5.0,27.0,17.0,59.9,117.24
778,MEM,48.0,105.0,0.0,29.0,21.0,24.0,23.0,7.0,19.0,26.0,14.0,52.46,106.66
779,DEN,65.0,142.0,30.0,14.0,23.0,8.0,6.0,16.0,17.0,2.0,23.0,58.4,114.44
780,MIA,58.0,114.0,0.0,21.0,8.0,14.0,24.0,14.0,24.0,24.0,10.0,56.54,110.88
781,GSW,51.0,102.0,30.0,13.0,25.0,22.0,3.0,12.0,6.0,11.0,2.0,58.62,120.14
782,SAS,59.0,118.0,0.0,26.0,29.0,23.0,22.0,25.0,25.0,4.0,28.0,55.66,111.76
783,POR,45.0,105.0,30.0,30.0,17.0,27.0,5.0,21.0,7.0,21.0,18.0,54.2,108.44
784,CHA,57.0,112.0,0.0,27.0,30.0,21.0,25.0,15.0,1.0,22.0,13.0,51.4,107.36
785,LAL,58.0,133.0,30.0,8.0,5.0,18.0,29.0,29.0,13.0,12.0,16.0,60.78,118.28
786,PHI,52.0,112.0,0.0,24.0,3.0,1.0,9.0,18.0,27.0,3.0,6.0,59.44,117.22
787,ORL,46.0,92.0,30.0,18.0,2.0,26.0,7.0,10.0,26.0,6.0,25.0,55.8,112.06
788,TOR,59.0,132.0,0.0,17.0,15.0,10.0,16.0,23.0,22.0,13.0,30.0,56.66,115.14
789,WAS,50.0,102.0,30.0,23.0,28.0,17.0,30.0,28.0,3.0,17.0,21.0,57.12,114.22
790,MIL,66.0,144.0,0.0,3.0,6.0,5.0,27.0,13.0,16.0,25.0,19.0,60.62,122.5
791,BKN,59.0,122.0,30.0,25.0,27.0,6.0,13.0,6.0,10.0,30.0,8.0,55.16,112.6
792,PHX,73.0,129.0,0.0,6.0,1.0,25.0,11.0,5.0,30.0,20.0,9.0,61.28,118.14
793,HOU,55.0,113.0,30.0,28.0,9.0,11.0,10.0,9.0,11.0,23.0,22.0,55.1,113.58
794,NYK,60.0,120.0,0.0,15.0,13.0,19.0,2.0,3.0,23.0,1.0,29.0,57.4,115.74
795,OKC,69.0,129.0,30.0,2.0,18.0,2.0,28.0,17.0,4.0,19.0,3.0,60.36,122.08
796,CLE,54.0,113.0,0.0,10.0,19.0,20.0,12.0,19.0,15.0,15.0,26.0,58.5,115.54
797,DAL,69.0,110.0,30.0,11.0,14.0,3.0,26.0,4.0,12.0,9.0,12.0,60.56,118.42
798,BKN,61.0,118.0,0.0,25.0,27.0,6.0,13.0,27.0,29.0,28.0,7.0,55.16,112.6
799,DET,54.0,112.0,30.0,22.0,16.0,28.0,17.0,13.0,16.0,25.0,19.0,54.7,113.32
800,ORL,63.0,127.0,0.0,18.0,2.0,26.0,7.0,23.0,22.0,13.0,30.0,55.8,112.06
801,WAS,60.0,119.0,30.0,23.0,28.0,17.0,30.0,18.0,27.0,3.0,6.0,57.12,114.22
802,ATL,56.0,113.0,0.0,20.0,10.0,9.0,4.0,20.0,18.0,7.0,15.0,61.8,121.14
803,CHI,50.0,118.0,30.0,19.0,20.0,7.0,14.0,30.0,9.0,14.0,20.0,53.38,112.54
804,IND,64.0,123.0,0.0,1.0,26.0,13.0,19.0,5.0,30.0,20.0,9.0,61.52,123.16
805,HOU,67.0,117.0,30.0,28.0,9.0,11.0,10.0,26.0,28.0,8.0,27.0,55.1,113.58
806,MEM,43.0,116.0,0.0,29.0,21.0,24.0,23.0,11.0,14.0,5.0,4.0,52.46,106.66
807,NOP,48.0,115.0,30.0,12.0,7.0,15.0,8.0,16.0,17.0,2.0,23.0,59.9,117.24
808,MIN,60.0,106.0,0.0,7.0,4.0,29.0,18.0,3.0,23.0,1.0,29.0,57.5,114.3
809,OKC,66.0,129.0,30.0,2.0,18.0,2.0,28.0,1.0,20.0,10.0,5.0,60.36,122.08
810,UTA,64.0,130.0,0.0,16.0,12.0,30.0,1.0,21.0,7.0,21.0,18.0,58.38,118.72
811,SAS,60.0,118.0,30.0,26.0,29.0,23.0,22.0,22.0,5.0,27.0,17.0,55.66,111.76
812,SAC,60.0,113.0,0.0,5.0,24.0,16.0,21.0,25.0,25.0,4.0,28.0,60.02,119.1
813,POR,67.0,130.0,30.0,30.0,17.0,27.0,5.0,24.0,21.0,16.0,1.0,54.2,108.44
814,CHA,50.0,104.0,0.0,27.0,30.0,21.0,25.0,8.0,8.0,18.0,24.0,51.4,107.36
815,LAC,55.0,113.0,30.0,9.0,11.0,12.0,15.0,29.0,13.0,12.0,16.0,58.24,117.38
816,MIL,51.0,122.0,0.0,3.0,6.0,5.0,27.0,17.0,4.0,19.0,3.0,60.62,122.5
817,NYK,62.0,129.0,30.0,15.0,13.0,19.0,2.0,6.0,10.0,30.0,8.0,57.4,115.74
818,GSW,54.0,114.0,0.0,13.0,25.0,22.0,3.0,7.0,19.0,26.0,14.0,58.62,120.14
819,DEN,53.0,120.0,30.0,14.0,23.0,8.0,6.0,14.0,24.0,24.0,10.0,58.4,114.44
820,BOS,58.0,126.0,0.0,4.0,22.0,4.0,20.0,15.0,1.0,22.0,13.0,62.5,120.5
821,LAL,57.0,115.0,30.0,8.0,5.0,18.0,29.0,2.0,2.0,29.0,11.0,60.78,118.28
822,PHI,49.0,113.0,0.0,24.0,3.0,1.0,9.0,12.0,6.0,11.0,2.0,59.44,117.22
823,MIA,63.0,119.0,30.0,21.0,8.0,14.0,24.0,10.0,26.0,6.0,25.0,56.54,110.88
824,DAL,64.0,128.0,0.0,11.0,14.0,3.0,26.0,9.0,11.0,23.0,22.0,60.56,118.42
825,PHX,54.0,114.0,30.0,6.0,1.0,25.0,11.0,19.0,15.0,15.0,26.0,61.28,118.14
826,MIL,62.0,130.0,0.0,3.0,6.0,5.0,27.0,17.0,4.0,19.0,3.0,60.62,122.5
827,NYK,54.0,111.0,30.0,15.0,13.0,19.0,2.0,6.0,10.0,30.0,8.0,57.4,115.74
828,BOS,68.0,145.0,0.0,4.0,22.0,4.0,20.0,8.0,8.0,18.0,24.0,62.5,120.5
829,LAC,51.0,108.0,30.0,9.0,11.0,12.0,15.0,2.0,2.0,29.0,11.0,58.24,117.38
830,DEN,54.0,102.0,0.0,14.0,23.0,8.0,6.0,29.0,13.0,12.0,16.0,58.4,114.44
831,CHA,60.0,95.0,30.0,27.0,30.0,21.0,25.0,7.0,19.0,26.0,14.0,51.4,107.36
832,ORL,73.0,117.0,0.0,18.0,2.0,26.0,7.0,26.0,28.0,8.0,27.0,55.8,112.06
833,IND,59.0,110.0,30.0,1.0,26.0,13.0,19.0,18.0,27.0,3.0,6.0,61.52,123.16
834,HOU,47.0,106.0,0.0,28.0,9.0,11.0,10.0,11.0,14.0,5.0,4.0,55.1,113.58
835,NOP,51.0,104.0,30.0,12.0,7.0,15.0,8.0,5.0,30.0,20.0,9.0,59.9,117.24
836,MEM,50.0,125.0,0.0,29.0,21.0,24.0,23.0,30.0,9.0,14.0,20.0,52.46,106.66
837,ATL,60.0,119.0,30.0,20.0,10.0,9.0,4.0,16.0,17.0,2.0,23.0,61.8,121.14
838,DET,56.0,115.0,0.0,22.0,16.0,28.0,17.0,13.0,16.0,25.0,19.0,54.7,113.32
839,BKN,65.0,126.0,30.0,25.0,27.0,6.0,13.0,27.0,29.0,28.0,7.0,55.16,112.6
840,UTA,55.0,126.0,0.0,16.0,12.0,30.0,1.0,28.0,3.0,17.0,21.0,58.38,118.72
841,TOR,71.0,119.0,30.0,17.0,15.0,10.0,16.0,22.0,5.0,27.0,17.0,56.66,115.14
842,CLE,57.0,109.0,0.0,10.0,19.0,20.0,12.0,20.0,18.0,7.0,15.0,58.5,115.54
843,CHI,56.0,95.0,30.0,19.0,20.0,7.0,14.0,4.0,12.0,9.0,12.0,53.38,112.54
844,LAL,71.0,129.0,0.0,8.0,5.0,18.0,29.0,3.0,23.0,1.0,29.0,60.78,118.28
845,OKC,59.0,120.0,30.0,2.0,18.0,2.0,28.0,15.0,1.0,22.0,13.0,60.36,122.08
846,SAS,66.0,119.0,0.0,26.0,29.0,23.0,22.0,19.0,15.0,15.0,26.0,55.66,111.76
847,DAL,72.0,144.0,30.0,11.0,14.0,3.0,26.0,21.0,7.0,21.0,18.0,60.56,118.42
848,POR,46.0,106.0,0.0,30.0,17.0,27.0,5.0,14.0,24.0,24.0,10.0,54.2,108.44
849,GSW,57.0,126.0,30.0,13.0,25.0,22.0,3.0,25.0,25.0,4.0,28.0,58.62,120.14
850,MIN,59.0,110.0,0.0,7.0,4.0,29.0,18.0,24.0,21.0,16.0,1.0,57.5,114.3
851,SAC,47.0,98.0,30.0,5.0,24.0,16.0,21.0,1.0,20.0,10.0,5.0,60.02,119.1
852,TOR,58.0,111.0,0.0,17.0,15.0,10.0,16.0,10.0,26.0,6.0,25.0,56.66,115.14
853,PHI,61.0,121.0,30.0,24.0,3.0,1.0,9.0,28.0,3.0,17.0,21.0,59.44,117.22
854,DEN,58.0,122.0,0.0,14.0,23.0,8.0,6.0,13.0,16.0,25.0,19.0,58.4,114.44
855,BKN,60.0,117.0,30.0,25.0,27.0,6.0,13.0,7.0,19.0,26.0,14.0,55.16,112.6
856,ATL,60.0,113.0,0.0,20.0,10.0,9.0,4.0,12.0,6.0,11.0,2.0,61.8,121.14
857,MIA,62.0,122.0,30.0,21.0,8.0,14.0,24.0,30.0,9.0,14.0,20.0,56.54,110.88
858,DAL,39.0,96.0,0.0,11.0,14.0,3.0,26.0,5.0,30.0,20.0,9.0,60.56,118.42
859,HOU,56.0,122.0,30.0,28.0,9.0,11.0,10.0,19.0,15.0,15.0,26.0,55.1,113.58
860,WAS,61.0,118.0,0.0,23.0,28.0,17.0,30.0,14.0,24.0,24.0,10.0,57.12,114.22
861,GSW,63.0,129.0,30.0,13.0,25.0,22.0,3.0,23.0,22.0,13.0,30.0,58.62,120.14
862,PHX,54.0,105.0,0.0,6.0,1.0,25.0,11.0,24.0,21.0,16.0,1.0,61.28,118.14
863,SAC,65.0,120.0,30.0,5.0,24.0,16.0,21.0,9.0,11.0,23.0,22.0,60.02,119.1
864,UTA,64.0,119.0,0.0,16.0,12.0,30.0,1.0,27.0,29.0,28.0,7.0,58.38,118.72
865,DET,58.0,111.0,30.0,22.0,16.0,28.0,17.0,22.0,5.0,27.0,17.0,54.7,113.32
866,NOP,66.0,123.0,0.0,12.0,7.0,15.0,8.0,4.0,12.0,9.0,12.0,59.9,117.24
867,CLE,52.0,104.0,30.0,10.0,19.0,20.0,12.0,11.0,14.0,5.0,4.0,58.5,115.54
868,SAS,48.0,95.0,0.0,26.0,29.0,23.0,22.0,20.0,18.0,7.0,15.0,55.66,111.76
869,CHI,52.0,114.0,30.0,19.0,20.0,7.0,14.0,21.0,7.0,21.0,18.0,53.38,112.54
870,IND,56.0,103.0,0.0,1.0,26.0,13.0,19.0,16.0,17.0,2.0,23.0,61.52,123.16
871,MEM,58.0,116.0,30.0,29.0,21.0,24.0,23.0,26.0,28.0,8.0,27.0,52.46,106.66
872,ORL,56.0,114.0,0.0,18.0,2.0,26.0,7.0,6.0,10.0,30.0,8.0,55.8,112.06
873,MIL,59.0,118.0,30.0,3.0,6.0,5.0,27.0,18.0,27.0,3.0,6.0,60.62,122.5
874,LAC,59.0,115.0,0.0,9.0,11.0,12.0,15.0,3.0,23.0,1.0,29.0,58.24,117.38
875,OKC,64.0,134.0,30.0,2.0,18.0,2.0,28.0,8.0,8.0,18.0,24.0,60.36,122.08
876,LAL,59.0,111.0,0.0,8.0,5.0,18.0,29.0,1.0,20.0,10.0,5.0,60.78,118.28
877,MIN,63.0,118.0,30.0,7.0,4.0,29.0,18.0,15.0,1.0,22.0,13.0,57.5,114.3
878,WAS,67.0,118.0,0.0,23.0,28.0,17.0,30.0,25.0,25.0,4.0,28.0,57.12,114.22
879,POR,54.0,117.0,30.0,30.0,17.0,27.0,5.0,23.0,22.0,13.0,30.0,54.2,108.44
880,UTA,56.0,116.0,0.0,16.0,12.0,30.0,1.0,4.0,12.0,9.0,12.0,58.38,118.72
881,CLE,62.0,124.0,30.0,10.0,19.0,20.0,12.0,22.0,5.0,27.0,17.0,58.5,115.54
882,CHA,60.0,113.0,0.0,27.0,30.0,21.0,25.0,26.0,28.0,8.0,27.0,51.4,107.36
883,IND,71.0,144.0,30.0,1.0,26.0,13.0,19.0,29.0,13.0,12.0,16.0,61.52,123.16
884,MIA,68.0,115.0,0.0,21.0,8.0,14.0,24.0,18.0,27.0,3.0,6.0,56.54,110.88
885,ORL,50.0,106.0,30.0,18.0,2.0,26.0,7.0,12.0,6.0,11.0,2.0,55.8,112.06
886,MIN,60.0,113.0,0.0,7.0,4.0,29.0,18.0,10.0,26.0,6.0,25.0,57.5,114.3
887,PHI,64.0,127.0,30.0,24.0,3.0,1.0,9.0,1.0,20.0,10.0,5.0,59.44,117.22
888,NYK,60.0,121.0,0.0,15.0,13.0,19.0,2.0,13.0,16.0,25.0,19.0,57.4,115.74
889,BKN,51.0,102.0,30.0,25.0,27.0,6.0,13.0,17.0,4.0,19.0,3.0,55.16,112.6
890,DEN,61.0,113.0,0.0,14.0,23.0,8.0,6.0,28.0,3.0,17.0,21.0,58.4,114.44
891,TOR,44.0,104.0,30.0,17.0,15.0,10.0,16.0,7.0,19.0,26.0,14.0,56.66,115.14
892,LAL,55.0,108.0,0.0,8.0,5.0,18.0,29.0,20.0,18.0,7.0,15.0,60.78,118.28
893,CHI,61.0,124.0,30.0,19.0,20.0,7.0,14.0,15.0,1.0,22.0,13.0,53.38,112.54
894,ATL,77.0,134.0,0.0,20.0,10.0,9.0,4.0,5.0,30.0,20.0,9.0,61.8,121.14
895,HOU,65.0,127.0,30.0,28.0,9.0,11.0,10.0,30.0,9.0,14.0,20.0,55.1,113.58
896,LAC,67.0,120.0,0.0,9.0,11.0,12.0,15.0,19.0,15.0,15.0,26.0,58.24,117.38
897,DAL,56.0,111.0,30.0,11.0,14.0,3.0,26.0,8.0,8.0,18.0,24.0,60.56,118.42
898,BOS,74.0,144.0,0.0,4.0,22.0,4.0,20.0,24.0,21.0,16.0,1.0,62.5,120.5
899,SAC,66.0,119.0,30.0,5.0,24.0,16.0,21.0,2.0,2.0,29.0,11.0,60.02,119.1
900,MEM,41.0,115.0,0.0,29.0,21.0,24.0,23.0,11.0,14.0,5.0,4.0,52.46,106.66
901,NOP,60.0,113.0,30.0,12.0,7.0,15.0,8.0,16.0,17.0,2.0,23.0,59.9,117.24
902,SAS,59.0,119.0,0.0,26.0,29.0,23.0,22.0,6.0,10.0,30.0,8.0,55.66,111.76
903,MIL,72.0,132.0,30.0,3.0,6.0,5.0,27.0,21.0,7.0,21.0,18.0,60.62,122.5
904,BOS,65.0,126.0,0.0,4.0,22.0,4.0,20.0,14.0,24.0,24.0,10.0,62.5,120.5
905,GSW,62.0,132.0,30.0,13.0,25.0,22.0,3.0,2.0,2.0,29.0,11.0,58.62,120.14
906,PHX,61.0,104.0,0.0,6.0,1.0,25.0,11.0,25.0,25.0,4.0,28.0,61.28,118.14
907,POR,49.0,109.0,30.0,30.0,17.0,27.0,5.0,9.0,11.0,23.0,22.0,54.2,108.44
908,HOU,59.0,130.0,0.0,28.0,9.0,11.0,10.0,4.0,12.0,9.0,12.0,55.1,113.58
909,CLE,57.0,135.0,30.0,10.0,19.0,20.0,12.0,5.0,30.0,20.0,9.0,58.5,115.54
910,LAC,77.0,151.0,0.0,9.0,11.0,12.0,15.0,26.0,28.0,8.0,27.0,58.24,117.38
911,IND,66.0,127.0,30.0,1.0,26.0,13.0,19.0,8.0,8.0,18.0,24.0,61.52,123.16
912,CHI,55.0,108.0,0.0,19.0,20.0,7.0,14.0,10.0,26.0,6.0,25.0,53.38,112.54
913,PHI,44.0,104.0,30.0,24.0,3.0,1.0,9.0,20.0,18.0,7.0,15.0,59.44,117.22
914,DET,52.0,124.0,0.0,22.0,16.0,28.0,17.0,30.0,9.0,14.0,20.0,54.7,113.32
915,ATL,61.0,130.0,30.0,20.0,10.0,9.0,4.0,27.0,29.0,28.0,7.0,61.8,121.14
916,MIN,54.0,112.0,0.0,7.0,4.0,29.0,18.0,12.0,6.0,11.0,2.0,57.5,114.3
917,MIA,66.0,108.0,30.0,21.0,8.0,14.0,24.0,1.0,20.0,10.0,5.0,56.54,110.88
918,CHA,52.0,99.0,0.0,27.0,30.0,21.0,25.0,28.0,3.0,17.0,21.0,51.4,107.36
919,TOR,48.0,114.0,30.0,17.0,15.0,10.0,16.0,29.0,13.0,12.0,16.0,56.66,115.14
920,MEM,53.0,97.0,0.0,29.0,21.0,24.0,23.0,3.0,23.0,1.0,29.0,52.46,106.66
921,OKC,68.0,116.0,30.0,2.0,18.0,2.0,28.0,16.0,17.0,2.0,23.0,60.36,122.08
922,DAL,59.0,104.0,0.0,11.0,14.0,3.0,26.0,7.0,19.0,26.0,14.0,60.56,118.42
923,DEN,68.0,130.0,30.0,14.0,23.0,8.0,6.0,19.0,15.0,15.0,26.0,58.4,114.44
924,BKN,59.0,108.0,0.0,25.0,27.0,6.0,13.0,22.0,5.0,27.0,17.0,55.16,112.6
925,UTA,54.0,125.0,30.0,16.0,12.0,30.0,1.0,13.0,16.0,25.0,19.0,58.38,118.72
926,WAS,56.0,131.0,0.0,23.0,28.0,17.0,30.0,24.0,21.0,16.0,1.0,57.12,114.22
927,SAC,66.0,143.0,30.0,5.0,24.0,16.0,21.0,23.0,22.0,13.0,30.0,60.02,119.1
928,NYK,57.0,114.0,0.0,15.0,13.0,19.0,2.0,15.0,1.0,22.0,13.0,57.4,115.74
929,LAL,58.0,109.0,30.0,8.0,5.0,18.0,29.0,17.0,4.0,19.0,3.0,60.78,118.28
930,ORL,50.0,97.0,0.0,18.0,2.0,26.0,7.0,2.0,2.0,29.0,11.0,55.8,112.06
931,BOS,61.0,114.0,30.0,4.0,22.0,4.0,20.0,18.0,27.0,3.0,6.0,62.5,120.5
932,NOP,61.0,146.0,0.0,12.0,7.0,15.0,8.0,21.0,7.0,21.0,18.0,59.9,117.24
933,SAS,51.0,110.0,30.0,26.0,29.0,23.0,22.0,11.0,14.0,5.0,4.0,55.66,111.76
934,HOU,60.0,119.0,0.0,28.0,9.0,11.0,10.0,6.0,10.0,30.0,8.0,55.1,113.58
935,MIL,71.0,128.0,30.0,3.0,6.0,5.0,27.0,5.0,30.0,20.0,9.0,60.62,122.5
936,WAS,58.0,108.0,0.0,23.0,28.0,17.0,30.0,9.0,11.0,23.0,22.0,57.12,114.22
937,PHX,46.0,112.0,30.0,6.0,1.0,25.0,11.0,23.0,22.0,13.0,30.0,61.28,118.14
938,GSW,65.0,118.0,0.0,13.0,25.0,22.0,3.0,25.0,25.0,4.0,28.0,58.62,120.14
939,POR,49.0,114.0,30.0,30.0,17.0,27.0,5.0,14.0,24.0,24.0,10.0,54.2,108.44
940,DET,56.0,114.0,0.0,22.0,16.0,28.0,17.0,6.0,10.0,30.0,8.0,54.7,113.32
941,MIL,81.0,146.0,30.0,3.0,6.0,5.0,27.0,27.0,29.0,28.0,7.0,60.62,122.5
942,PHI,73.0,135.0,0.0,24.0,3.0,1.0,9.0,29.0,13.0,12.0,16.0,59.44,117.22
943,CHA,44.0,82.0,30.0,27.0,30.0,21.0,25.0,10.0,26.0,6.0,25.0,51.4,107.36
944,ATL,52.0,119.0,0.0,20.0,10.0,9.0,4.0,4.0,12.0,9.0,12.0,61.8,121.14
945,CLE,70.0,127.0,30.0,10.0,19.0,20.0,12.0,30.0,9.0,14.0,20.0,58.5,115.54
946,CHI,57.0,116.0,0.0,19.0,20.0,7.0,14.0,12.0,6.0,11.0,2.0,53.38,112.54
947,MIA,58.0,118.0,30.0,21.0,8.0,14.0,24.0,20.0,18.0,7.0,15.0,56.54,110.88
948,IND,55.0,109.0,0.0,1.0,26.0,13.0,19.0,1.0,20.0,10.0,5.0,61.52,123.16
949,MIN,57.0,127.0,30.0,7.0,4.0,29.0,18.0,26.0,28.0,8.0,27.0,57.5,114.3
950,BKN,54.0,120.0,0.0,25.0,27.0,6.0,13.0,14.0,24.0,24.0,10.0,55.16,112.6
